word,occurences
1 of time slows down mass increases it gets smaller,1
hauser street,1
the lower weight of the person doing the lifting the lighter man,1
carol baker,1
the queens navy,1
carousel horses,1
the department of veterans affairs veterans administration,1
secret ballot,1
the national parks service,1
2 of milan turin or genoa,1
the colorado state song,1
the envelope,1
easter egg dye,1
utah arizona new mexico,1
the shakes,1
the crisper,1
swing your arms,1
after six,1
shedding its shell molting,1
neil simon marsha mason,2
the department of interior,1
adella,1
pamela sue martin,1
memsaab,1
the most valuable player,1
wonders,1
orthodox conservative reform branches of judaism,1
rupert holmes,1
blowing a raspberry,1
buzzer,1
trombones cornets,1
ribbit,1
hahahahaha the woody woodpecker laugh,1
swish pop,1
poltergeists,1
the mammoth cave,1
the duchess of windsor wallis simpson,1
tyrus,1
william randolph hearst joseph pulitzer,1
mountbattenwindsor,1
captain gregg,1
1 of all my children one life to live or loving,1
parlay,1
doth,1
window of vulnerability,1
the antarctic ocean,1
a fish story,1
sal mineo or natalie wood,1
indian lake,1
having its course reversed,1
theres a lot of other fish in the sea,1
a sea dog,1
winemakers,1
a sea fan,1
ths ussr,1
sea serpents,2
an identification number,1
gave birth,1
cut thin thin strips,1
the stoics stoicism,1
the tote board,1
because there are no lights there,1
estimated time of departure,1
the blue bird,2
1 of pete rose phil niekro tony perez or tommy john,1
9 golden gloves in each league,1
richard saunders,1
a breath of fresh air,1
the only river in boston,1
the southland corporation 7eleven,1
maynard g krebs,1
the book of ruth or esther,1
the one hundred and one dalmatians,1
he was stoned to death,1
hoffmanla roche,1
pink red,1
when you brush your teeth with pepsodent,1
the surgeon generals report,1
no money,1
panama and columbia,1
old rivers,1
baby baby cant you hear my heartbeat,1
dont get hooked on me,1
faulker,1
shes my baby,1
pumping water,1
if i were a carpenter,1
the blue river,1
if i knew you were coming,1
oder or main,1
if you want to be happy for the rest of your life,1
the yukon or the klondike,1
titmice,1
tsar peter of russia peter the great,1
knowing the right people,1
eat me,1
under the neck the throat,1
the person that shot archduke ferdinand,1
the miss universe pageant,1
lunacy or lunatic,1
life liberty and the pursuit of happiness,1
to cut a rug,1
a planet or asteroid,1
its population as determined by the census,1
heehaw,1
the names of seas on the moon,1
from many one,1
baying,1
first quarter,1
the widest street in the world,1
sam shepard or jason miller,1
the dance of the hours,1
a brahma,1
an air mattress,1
pushbutton dialing,1
rainy days,1
shopping carts,2
donald ducks nephews huey dewey louie,1
the celsius scale or centigrade,1
⅔,1
the bob newhart show or good times,1
to tousle,1
mentally incompetent of unsound mind,1
a guitar a banjo,1
double digits,1
the shoelaces,1
double check,1
boy,1
one hour forward,1
a triple threat,1
a triple somersault,1
sometimes when we touch,1
1923,1
hôtel des invalides,1
a spring tide,1
seeing hearing,1
the union blockade,1
ernie or uncle charley,1
reggie jackson or babe ruth,1
state songs in west virginia,1
the white sox the cubs,1
a black cow,1
3 of saudi arabia north yemen south yemen oman kuwait qatar and the united arab emirates,1
hercules tasks,1
animals or meat,1
stones or rocks,1
cruel and unusual punishment,1
no place nowhere,1
a gnu or wildebeest,1
wish upon a star,1
the kings horses kings men,1
i wish,1
a favourite cat,1
swifts,1
the old globe theatre,1
frankfurter weiner frankfurt vienna,1
marlon brando anthony quinn,1
wishing you were here,1
a snapdragon,1
1 of a hydroplane hovercraft or helicopter,1
a lightning bug firefly,1
diagonal lines,1
crosstalk,1
graves,1
crosstown rivals,1
the premier,1
a flamenco dancer,1
háu,1
being a fisherman,1
führer and duce,1
shem ham japheth noah,1
how am i supposed to live without you,1
miami mice,1
buy a pig in a poke,1
tyrone,1
tubby,1
practice makes perfect,1
veronica lodge,1
bite off more than you can chew,1
the classic comics,1
its a great place to visit but i wouldnt want to live there,1
the greek civilization,1
her heart,1
the ghost of christmas present,1
grotesques,1
edmund gwenn,1
barcelona chair,1
hew health education welfare,1
a mans shirt,1
woo,1
movie theatre or screening room,1
things that go around the neck,1
childrens games,1
john rubenstein,1
charles steinmetz,1
stages,1
stein eriksen,1
diacritical marks or pronunciation marks,1
a discouraging word,1
suckle,1
the dye runs,1
dale evans roy rogers,1
yippeeayeohkyeaye,1
a pepita,2
2 of romeo juliet troilus cressida antony cleopatra,1
a pumpkin head,1
checkerboard square,1
our winter love,1
thanksgiving square,1
blue yellow or gold,1
ghirardelli square,1
over the horizon,1
time man of the year,1
wa,1
what are little boys made of,1
sugar and spice and everything nice or all things nice,1
their cheeks,1
all runners advance one base,1
alaskan statehood,1
the old woman who lived in the shoe,1
3 of florida south carolina alabama tennessee and north carolina,1
materials or fabrics,1
pitch nohitters,1
patches,1
mikey,1
polaroid cameras,1
the apostrophe in its,1
firemans fund,1
xl5,1
robin and maurice,1
trade tariffs,1
the topic sentence,1
april stevens,1
vote democratic,1
a swagman,1
b b,1
joseph p kennedy ii,1
kin shriner,1
a pop gun,2
bedroom farce,1
the italian straw hat,1
to burn,1
your wages,1
road to morocco or road to zanzibar,1
quincy mass,1
mates female pheasants,1
the devils triangle bermuda triangle,1
a belgian waffle,1
a trapeze act,1
the big parade,1
gulf western,1
the federal savings loan insurance corporation,1
staten island manhattan,1
william ewart gladstone,1
their head,1
retired persons retired people,1
down in the valley,1
the top section,1
tigress,1
the sesame street magazine,1
pernell roberts,1
15 times as fast,1
danger warning love,1
a crosscut saw,1
games magazine,1
the iron sheik,2
aura lea,1
maxims,1
womans day family circle,1
kibbles,2
the bicentennial of the constitution,1
a buffalo bison,1
1 of veterans stadium riverfront olympic busch royals exhibition or three rivers,1
erie huron,1
the kibosh,1
apartment buildings housing projects,1
d a,1
the pinta,1
the sea bodies of water,1
shrink or contract,1
the sausage,1
the wicked stepsisters,1
a needle in a haystack,1
2 of resignation death removal from office,1
the elis,1
the eye of the needle,1
prosper,1
michigan huron,1
new hollywood squares,1
science officer,1
1 of sponge cake or shrimp,1
the tap root,1
christopher robin is saying his prayers,1
floriculture,1
april dancer,1
nixon reagan,1
water or the ocean,1
their hoofprints,1
that the world is round,1
jupiter and uranus,1
the yule log,1
1 of distance accuracy,1
john f kennedy lyndon baines johnson,1
hick,1
the church of the latterday saints the mormon church,1
the drivers exam,1
baa baa baa,1
intelligence tests,1
halfbrothers,1
cliff dweller homes,1
a large mouth bass,1
verbal mathematical,1
judy judy judy,1
bang bang my baby shot me down,1
rosemary wood,1
bob brown,1
friar lawrence or friar john,1
geographically north to south,1
99 miles,1
bob ray,1
johnnie ray,1
a residence,1
sophocles or euripides,1
a reprimand,1
ethiopia somalia or djibouti,1
the 1987 tony awards,1
sunrise to sunset,1
the little dog laughed to see such a sport,1
fort mchenry in baltimore,1
laugh with you,1
stationary attached to a surface not freemoving,1
bill daniels bonnie bartlett or steve allen jayne meadows,1
the melody to the starspangled banner,1
a laughing stock,1
big bill tilden,1
to cry over spilt milk,1
51½ minutes,1
prynne,1
double faulting,1
black women,1
2 of antony and cleopatra romeo and juliet troilus and cressida,1
in full cry,1
the gospels matthew mark luke john,1
helen wills moody,1
dog sled races,1
the 3yard line,1
its drawings by prehistoric cavemen,1
sledge hammer,1
a horse laugh,1
all sports,1
alice walker or toni morrison,1
a duff,1
wreaths or crowns,1
the book review,1
a foot race,1
maternity clothes,1
ivy league suits,1
hills brothers,1
stock options,1
a midnight dreary,1
peddlepedal,1
the damask rose,1
oarore,1
ex post facto laws,1
a salt sellera salt cellar,1
gambolgamble,1
dwight eisenhower richard nixon,1
an adult grown man,1
the warren report,1
the perisphere or the trylon,1
couldnt,1
panadol,1
ten oclock,1
conrad bain,1
1 of mary welsh hadley richardson pauline pfeifrer martha gellhorn,1
the minstrel show,1
the vibraphone,1
the recorder,1
the tuning pegs,1
the parker brothers,2
a threelegged race,1
jameson parker,1
newton or von leibniz,1
parker stevenson,1
a boxing match or fight,1
a compact disc cd,1
drives camels,1
living in the country,1
chukka,1
im an old cowhand,1
christina pickles,1
illustrate them,1
tale of two cities,1
hi and lois,2
fourletter word,1
a onealarm fire,1
the first postage stamp issued,1
an eighteenwheeler,1
watts in the city of los angeles,1
saguaro organ pipe,1
the indianhead penny,1
twentytwenty hindsight,1
christopher columbuss landing in the new world,1
tg sheppard,1
1 of conway twitty loretta lynn,1
cuba the dominican republic,1
10 4 4 2,1
obey laws,1
dialogues,2
cassiopeia andromeda,1
a reporter photographer,1
craft,1
praise the lord,2
fertilized,1
a buckaroo,2
agazelle,1
the death of the firstborn sons,1
madrilène,1
spores or seeds,1
the state lottery,1
100 billion,1
sono buoni,1
im chiquita banana,1
the ancient roman empire,1
marthas vineyard or nantucket island,1
matthew vassar,1
aardvark or aardwolf,1
lighting a candle,1
his mothers pocket,1
the director,1
wisconsin or indiana,1
the black muslims,2
the heisman award,1
sharps rifles,1
the ywca the young womens christian association,1
a step,1
henry dow,1
callanetics,1
the concord hymn,1
the sherpas,1
the tamale,1
1 of jefferson adams or madison,1
butchers,1
a bronco,1
the goats legs,1
steer wrestling,1
the keeping of bees commercial beekeeping,1
the mold,1
with it,1
muumuus,1
named it,1
with a little luck,1
the hula bowl,1
with bells on,1
a spindle,1
the uprising in hungary,1
gene roger,1
sews,1
eaten,1
red giant,1
a wunderkind,1
khrushchev nixon,1
dine,1
2 of hippolyta hermia helena,1
proserpina or persephone,1
care packages,1
an uncirculated coin set,1
correspondence,4
marconium,1
cleveland cincinnati columbus,1
the communion the eucharist,1
burial mounds,1
cat on a hot tin roof a streetcar named desire,1
to stir,1
west 57th street,1
indigestion heartburn,1
carry on,1
george gipp the gipper,1
the piper company,1
muscle tissues,1
the pelvic cavity pelvic girdle,1
the pits,1
2 of radius ulna humerus,1
mercedes ruehl,1
laura dern diane ladd,1
a breadfruit tree,1
a lender,1
threefourths,1
pérez cuéllar,1
r sargent shriver,1
the basques or the catalans,1
amortization,3
transpose,1
prince charles prince of wales,1
sing along with mitch,1
to vouch,1
youre no slouch,1
the common housefly,1
mary shumway,1
bernie kopell,1
couch grass,1
scotch whiskeys,1
surgical equipment,1
the spire of st stephens cathedral,1
geoffrey beene,1
popo,1
getting to know you,1
his ship,1
flora the red menace,1
walter john huston,1
a boll,1
the time life building,1
the christy minstrels,1
teals,1
banff or jasper national park,1
weegee,1
your aunt,1
your great uncle,1
dame rebecca west,1
great great grandmother,1
hawaiian poi,1
question marks quotation marks,1
let me entertain you,1
maineiac,1
quinn martin,1
the didgeridoo,1
if they could see me now if my friends could see me now,1
quick march,1
dallas or knots landing,1
an ecdysiast,1
vermeil,1
move,1
the silver skates hans brinker,1
baddeley,1
badham,1
william taft gerald ford james polk,1
a word processor,1
menus,1
a nibble,1
hugh carey,1
a gemini,1
bc ad,1
hifi high fidelity,1
the company store,1
hideho,1
valley forge pennsylvania,1
denise,1
napoleonic code or civil law,1
how do you make coleslaw,1
the signature,1
the third day,1
the un secretariat,1
the arrows,1
till death do us part,1
the hall,1
swissair,1
spring ahead fall back,1
an escapade,1
evinrude,1
the 22nd amendment,1
beatrice arthur estelle getty,1
the purple people eater,1
princess di princess diana,1
pink lady,1
a grouch,1
tova borgnine,1
neuroses,1
owned by the employees,1
dormezvous ,1
a heavenly body,1
a tucker,1
it folds into the wall,1
hello muddah hello faddah,1
bentwood furniture,1
smack,2
mollycoddling,1
the libertarians,1
the product,1
the populists,1
edam mead,1
imelda marcoss shoes,1
rodeos,1
its bones,1
marching on,1
a fletcher,1
the patter of little feet,1
the abbey theater,1
the truth the whole truth and nothing but the truth,2
play more softly,1
awake,1
mafia princess,1
winch or windlass,1
turn the page,1
preserve protect defend,2
a beard or mustache,1
breaking an egg,1
in a tree,1
caterwauling,1
duchy dukedom,1
olive oil wine,1
hong kong flu,1
skewers,1
the gateway to the west gateway arch,1
butter flour,1
william halsey jr,1
jojo starbuck,1
its milk,1
school figures,1
representative congressman,1
the center of the back window,1
stretch your shoes,1
whered you get those peepers,1
are the stars out tonight,1
a raglan,1
a rope cord twine string,1
railroads in monopoly,1
better man than i am gunga din,1
3 5 and 9,1
the road to mandalay,1
lois from soil,1
the nixon the reagan libraries,1
a roaster broiler,1
a map from pam,1
flies for fishing,1
a gem from meg,1
a gnu from gun,1
kampuchea from a uke champ,1
a 10gallon hat,3
a cigar maker,1
the second sex,2
reno las vegas,1
philadelphia athletics,1
russian orthodox church,1
the dutch reformed church,1
where they aint,1
2 of the district of columbia puerto rico the virgin islands guam,1
the clerk of the house,1
eurail,1
mikimoto,1
sticking both thumbs up and saying hey,1
in the year of our lord,1
smiling and waving,1
kings or sovereigns,1
royal copenhagen,1
one thumb up one thumb down,1
donkeys years,1
one hand cupped over his ear,1
put one arm over the other in front of her elbows at right angles and nodded,1
1 of france argentina australia chile new zealand norway the uk,1
they are dead,1
frideric,1
william desmond taylor,1
my skin,1
ballroom bawl room,1
the tumbling tumbleweeds,1
haulin oats hall oates,1
a sardonyx,1
bell heir belair,1
take the wrap take the rap,1
purple or mauve,1
lambasting lamb basting,1
ohare midway,1
